,transaction_date,merchant_id,Total_Transaction,Total_Paid
2212,2018-11-13,124381,349,260861.0580000007
2213,2018-11-13,129316,201,568.8000000000001
2214,2018-11-14,535,814,103101.40799999994
2215,2018-11-14,42616,473,164234.91600000116
2216,2018-11-14,46774,1244,1119143.5560000015
2217,2018-11-14,57192,1096,276031.0800000016
2218,2018-11-14,86302,59,157.05
2219,2018-11-14,124381,374,262079.10000000065
2220,2018-11-14,129316,212,574.2000000000003
2221,2018-11-15,535,787,98176.05
2222,2018-11-15,42616,487,169529.11200000116
2223,2018-11-15,46774,2131,1736714.4479999947
2224,2018-11-15,57192,1088,251441.26200000124
2225,2018-11-15,86302,97,280.98
2226,2018-11-15,124381,446,293406.8400000005
2227,2018-11-15,129316,128,360.4500000000001
2228,2018-11-16,535,776,96641.99999999996
2229,2018-11-16,42616,457,165110.20200000113
2230,2018-11-16,46774,1315,1214677.6019999974
2231,2018-11-16,57192,1076,248374.0260000012
2232,2018-11-16,86302,99,270.18000000000006
2233,2018-11-16,124381,393,282161.0700000004
2234,2018-11-16,129316,115,315.0000000000002
2235,2018-11-17,535,615,83162.68200000002
2236,2018-11-17,42616,478,164289.0600000012
2237,2018-11-17,46774,541,435091.51800000016
2238,2018-11-17,57192,840,182700.41400000063
2239,2018-11-17,86302,70,188.46
2240,2018-11-17,124381,289,248214.6540000004
2241,2018-11-17,129316,186,528.3000000000002
2242,2018-11-18,535,628,80459.928
2243,2018-11-18,42616,533,188337.54600000137
2244,2018-11-18,46774,457,361421.6760000002
2245,2018-11-18,57192,814,161830.90800000032
2246,2018-11-18,86302,11,30.06
2247,2018-11-18,124381,311,198565.25400000048
2248,2018-11-18,129316,57,152.54999999999998
2249,2018-11-19,535,934,120262.41000000008
2250,2018-11-19,42616,393,137378.89800000098
2251,2018-11-19,46774,1402,1203827.777999995
2252,2018-11-19,57192,1102,276072.75000000093
2253,2018-11-19,86302,83,252.27000000000007
2254,2018-11-19,124381,321,250268.1480000005
2255,2018-11-19,129316,180,500.8500000000004
2256,2018-11-20,535,818,100560.492
2257,2018-11-20,42616,381,132896.98800000086
2258,2018-11-20,46774,1919,1438334.9099999983
2259,2018-11-20,57192,1093,278669.9340000008
2260,2018-11-20,86302,71,200.25000000000009
2261,2018-11-20,124381,505,374614.0019999998
2262,2018-11-20,129316,138,381.1500000000001
2263,2018-11-21,535,811,108505.80000000002
2264,2018-11-21,42616,344,133166.46600000068
2265,2018-11-21,46774,966,866936.9160000003
2266,2018-11-21,57192,1093,249303.36600000088
2267,2018-11-21,86302,98,283.4100000000001
2268,2018-11-21,124381,576,356296.5359999996
2269,2018-11-21,129316,130,337.95
2270,2018-11-22,535,782,100761.89400000006
2271,2018-11-22,42616,14012,4809112.703999804
2272,2018-11-22,46774,868,712709.9640000009
2273,2018-11-22,57192,1134,267694.29000000114
2274,2018-11-22,86302,102,290.16
2275,2018-11-22,124381,1487,988796.0879999988
2276,2018-11-22,129316,147,400.0500000000002
2277,2018-11-23,535,663,90445.68000000008
2278,2018-11-23,42616,6540,1922339.285999942
2279,2018-11-23,46774,884,753967.1700000006
2280,2018-11-23,57192,1100,314740.1520000004
2281,2018-11-23,86302,95,248.3100000000002
2282,2018-11-23,124381,2390,1639899.6119999855
2283,2018-11-23,129316,138,386.1
2284,2018-11-24,535,560,69891.98400000001
2285,2018-11-24,42616,752,234770.23800000089
2286,2018-11-24,46774,417,335089.7639999999
2287,2018-11-24,57192,866,181481.4000000005
2288,2018-11-24,86302,54,153.36000000000004
2289,2018-11-24,124381,899,534234.8879999974
2290,2018-11-24,129316,142,383.4000000000003
2291,2018-11-25,535,525,91967.454
2292,2018-11-25,42616,630,184310.69400000077
2293,2018-11-25,46774,430,310749.24600000045
2294,2018-11-25,57192,801,162460.02600000045
2295,2018-11-25,86302,31,90.54
2296,2018-11-25,124381,940,594375.9479999986
2297,2018-11-25,129316,71,202.4999999999999
2298,2018-11-26,535,821,105046.05600000008
2299,2018-11-26,42616,372,112666.75200000074
2300,2018-11-26,46774,1374,1194378.156000001
2301,2018-11-26,57192,1149,278346.02400000073
2302,2018-11-26,86302,83,221.4000000000001
2303,2018-11-26,124381,700,396884.2319999996
2304,2018-11-26,129316,90,246.60000000000005
2305,2018-11-27,535,808,107545.10399999996
2306,2018-11-27,42616,334,110376.97200000072
2307,2018-11-27,46774,988,835967.9159999986
2308,2018-11-27,57192,1128,279336.2040000011
2309,2018-11-27,86302,118,334.9799999999999
2310,2018-11-27,124381,367,233729.0820000005
2311,2018-11-27,129316,167,492.75000000000057
2312,2018-11-28,535,807,103459.93200000002
2313,2018-11-28,42616,462,154335.74400000108
2314,2018-11-28,46774,819,742193.496
2315,2018-11-28,57192,1082,309256.21800000046
2316,2018-11-28,86302,111,316.53000000000003
2317,2018-11-28,124381,310,203683.12200000044
2318,2018-11-28,129316,191,541.7999999999997
2319,2018-11-29,535,804,107482.032
2320,2018-11-29,42616,373,122432.68800000082
2321,2018-11-29,46774,925,779290.5419999998
2322,2018-11-29,57192,1023,223436.610000001
2323,2018-11-29,86302,105,303.2099999999999
2324,2018-11-29,124381,329,222025.44600000035
2325,2018-11-29,129316,166,482.85000000000014
2326,2018-11-30,535,714,97246.80000000005
2327,2018-11-30,42616,373,122304.65400000072
2328,2018-11-30,46774,2195,1673086.3739999963
2329,2018-11-30,57192,1042,233396.4420000013
2330,2018-11-30,86302,76,202.14000000000013
2331,2018-11-30,124381,347,222249.78000000055
2332,2018-11-30,129316,147,421.6500000000001
2333,2018-12-01,535,608,73936.20599999996
2334,2018-12-01,42616,314,93253.26600000054
2335,2018-12-01,46774,923,770802.2099999994
2336,2018-12-01,57192,1016,204176.89800000133
2337,2018-12-01,86302,36,90.45
2338,2018-12-01,124381,346,232524.5580000005
2339,2018-12-01,129316,135,382.5000000000003
2340,2018-12-02,535,601,84262.248
2341,2018-12-02,42616,363,113579.6220000007
2342,2018-12-02,46774,547,417252.5820000007
2343,2018-12-02,57192,750,141179.12999999995
2344,2018-12-02,86302,10,25.2
2345,2018-12-02,124381,334,217925.0280000005
2346,2018-12-02,129316,101,297.00000000000006
2347,2018-12-03,535,877,109866.60000000003
2348,2018-12-03,42616,297,100391.58000000054
2349,2018-12-03,46774,2521,2521259.01
2350,2018-12-03,57192,1229,286665.4980000009
2351,2018-12-03,86302,61,195.0300000000001
2352,2018-12-03,124381,409,225366.73200000083
2353,2018-12-03,129316,154,417.1500000000001
2354,2018-12-04,535,807,104790.11400000007
2355,2018-12-04,42616,274,87664.44600000042
2356,2018-12-04,46774,1769,1784514.4019999965
2357,2018-12-04,57192,1167,292930.1460000004
2358,2018-12-04,86302,92,259.73999999999995
2359,2018-12-04,124381,410,235695.2220000008
2360,2018-12-04,129316,157,430.6500000000006
2361,2018-12-05,535,827,105780.59999999996
2362,2018-12-05,42616,324,117649.74600000057
2363,2018-12-05,46774,2121,1967248.2060000007
2364,2018-12-05,57192,1193,282272.5260000009
2365,2018-12-05,86302,94,290.43
2366,2018-12-05,124381,492,266428.33200000075
2367,2018-12-05,129316,118,306.4500000000001
2368,2018-12-06,535,848,112948.3980000001
2369,2018-12-06,42616,477,162855.41400000098
2370,2018-12-06,46774,1695,1619265.797999998
2371,2018-12-06,57192,1173,280875.11400000093
2372,2018-12-06,86302,88,268.2900000000002
2373,2018-12-06,124381,410,227764.08000000077
2374,2018-12-06,129316,86,251.09999999999988
2375,2018-12-07,535,775,108243.30599999994
2376,2018-12-07,42616,465,164988.82800000103
2377,2018-12-07,46774,1579,1571005.3680000012
2378,2018-12-07,57192,1190,308224.4940000003
2379,2018-12-07,86302,83,233.01000000000005
2380,2018-12-07,124381,394,238143.00600000063
2381,2018-12-07,129316,123,365.8499999999999
2382,2018-12-08,535,565,76096.79999999999
2383,2018-12-08,42616,496,173407.176000001
2384,2018-12-08,46774,840,790741.2599999992
2385,2018-12-08,57192,942,182330.37
2386,2018-12-08,86302,43,116.73000000000005
2387,2018-12-08,124381,332,212445.63000000053
2388,2018-12-08,129316,145,398.2500000000003
2389,2018-12-09,535,628,81697.15799999998
2390,2018-12-09,42616,576,192567.67200000148
2391,2018-12-09,46774,701,599688.3060000002
2392,2018-12-09,57192,857,174836.9700000003
2393,2018-12-09,86302,18,54.72
2394,2018-12-09,124381,332,191718.2700000004
2395,2018-12-09,129316,121,361.3500000000002
2396,2018-12-10,535,889,120247.20000000004
2397,2018-12-10,42616,799,257850.46800000063
2398,2018-12-10,46774,3215,3060640.4580000024
2399,2018-12-10,57192,1295,299730.1320000003
2400,2018-12-10,86302,86,272.0700000000001
2401,2018-12-10,124381,461,260754.03000000067
2402,2018-12-10,129316,121,345.15
2403,2018-12-11,535,832,100163.106
2404,2018-12-11,42616,733,237425.9580000004
2405,2018-12-11,46774,2072,1859322.3480000007
2406,2018-12-11,57192,1123,292383.52200000023
2407,2018-12-11,86302,105,296.81999999999994
2408,2018-12-11,124381,525,299021.7600000008
2409,2018-12-11,129316,143,420.7499999999999
2410,2018-12-12,535,809,100603.33200000008
2411,2018-12-12,42616,758,230065.9200000005
2412,2018-12-12,46774,1530,1402147.620000003
2413,2018-12-12,57192,1164,298022.8860000001
2414,2018-12-12,86302,66,223.6500000000001
2415,2018-12-12,124381,739,388659.5459999992
2416,2018-12-12,129316,147,450.8999999999999
2417,2018-12-13,535,722,90819.00000000006
2418,2018-12-13,42616,603,181971.05400000032
2419,2018-12-13,46774,1220,1234311.2999999984
2420,2018-12-13,57192,1226,277014.60000000126
2421,2018-12-13,86302,115,329.13
2422,2018-12-13,124381,506,304185.0960000004
2423,2018-12-13,129316,117,355.49999999999983
2424,2018-12-14,535,745,95724.52200000006
2425,2018-12-14,42616,495,159442.84800000064
2426,2018-12-14,46774,1313,1324009.1879999998
2427,2018-12-14,57192,1100,314835.4439999998
2428,2018-12-14,86302,103,298.44
2429,2018-12-14,124381,461,266486.8500000005
2430,2018-12-14,129316,141,424.3499999999997
2431,2018-12-15,535,562,71147.17800000001
2432,2018-12-15,42616,540,163665.16200000065
2433,2018-12-15,46774,961,784491.7679999992
2434,2018-12-15,57192,1032,184592.5560000005
2435,2018-12-15,86302,50,134.1
2436,2018-12-15,124381,369,231881.90400000024
2437,2018-12-15,129316,169,474.7499999999997
2438,2018-12-16,535,606,84895.70399999997
2439,2018-12-16,42616,635,193397.1480000004
2440,2018-12-16,46774,566,502309.8720000001
2441,2018-12-16,57192,813,153935.47800000003
2442,2018-12-16,86302,20,62.55
2443,2018-12-16,124381,364,218067.31800000055
2444,2018-12-16,129316,131,429.75000000000006
2445,2018-12-17,535,837,116041.82399999994
2446,2018-12-17,42616,448,137699.74800000095
2447,2018-12-17,46774,2268,2028113.9279999945
2448,2018-12-17,57192,1236,396444.2940000002
2449,2018-12-17,86302,130,351.98999999999995
2450,2018-12-17,124381,514,291294.5580000002
2451,2018-12-17,129316,148,421.19999999999976
2452,2018-12-18,535,794,103546.8
2453,2018-12-18,42616,494,163948.19400000112
2454,2018-12-18,46774,1401,1280379.2939999986
2455,2018-12-18,57192,1145,323673.58800000005
2456,2018-12-18,86302,110,318.7800000000001
2457,2018-12-18,124381,491,286606.87200000026
2458,2018-12-18,129316,175,522.9
2459,2018-12-19,535,791,104579.44200000004
2460,2018-12-19,42616,532,170703.41400000127
2461,2018-12-19,46774,1279,1185188.0580000002
2462,2018-12-19,57192,1167,307533.7620000003
2463,2018-12-19,86302,112,321.39
2464,2018-12-19,124381,526,288959.7600000004
2465,2018-12-19,129316,83,240.74999999999991
2466,2018-12-20,535,788,108374.58000000002
2467,2018-12-20,42616,526,172105.11000000112
2468,2018-12-20,46774,1908,1611747.3239999968
2469,2018-12-20,57192,1112,329000.4000000006
2470,2018-12-20,86302,99,267.57000000000005
2471,2018-12-20,124381,573,328043.98799999984
2472,2018-12-20,129316,204,623.2499999999999
2473,2018-12-21,535,698,82067.40000000002
2474,2018-12-21,42616,504,159592.08600000117
2475,2018-12-21,46774,1128,1054796.6520000002
2476,2018-12-21,57192,1135,250068.69000000076
2477,2018-12-21,86302,99,301.59
2478,2018-12-21,124381,865,430357.1759999992
2479,2018-12-21,129316,154,462.6
2480,2018-12-22,535,571,70842.81600000002
2481,2018-12-22,42616,530,172566.57600000093
2482,2018-12-22,46774,527,414002.4660000004
2483,2018-12-22,57192,874,182533.3020000008
2484,2018-12-22,86302,51,143.18999999999997
2485,2018-12-22,124381,582,309222.1260000001
2486,2018-12-22,129316,140,406.3499999999999
2487,2018-12-23,535,575,88177.89600000005
2488,2018-12-23,42616,633,213508.8000000012
2489,2018-12-23,46774,336,270346.8780000002
2490,2018-12-23,57192,791,175638.0060000005
2491,2018-12-23,86302,24,76.5
2492,2018-12-23,124381,570,267790.91400000016
2493,2018-12-23,129316,99,301.95
2494,2018-12-24,535,867,115793.33400000006
2495,2018-12-24,42616,605,197778.2220000012
2496,2018-12-24,46774,1250,1141982.5860000004
2497,2018-12-24,57192,1130,262111.60800000152
2498,2018-12-24,86302,81,236.88
2499,2018-12-24,124381,451,252160.92000000057
2500,2018-12-24,129316,185,547.6499999999999
2501,2018-12-25,535,832,104636.62800000008
2502,2018-12-25,42616,531,174763.51200000106
2503,2018-12-25,46774,1202,1094947.056
2504,2018-12-25,57192,1151,249455.37600000127
2505,2018-12-25,86302,145,430.8299999999999
2506,2018-12-25,124381,550,299736.1440000003
2507,2018-12-25,129316,190,566.5500000000002
2508,2018-12-26,535,774,98468.46000000004
2509,2018-12-26,42616,536,199069.23600000108
2510,2018-12-26,46774,1206,1122395.165999999
2511,2018-12-26,57192,1099,293693.7600000009
2512,2018-12-26,86302,106,302.9400000000001
2513,2018-12-26,124381,487,277064.47800000024
2514,2018-12-26,129316,198,600.7500000000002
2515,2018-12-27,535,826,113244.94800000002
2516,2018-12-27,42616,464,156102.606000001
2517,2018-12-27,46774,1108,943418.142
2518,2018-12-27,57192,1070,241591.356000001
2519,2018-12-27,86302,81,239.8500000000001
2520,2018-12-27,124381,391,222566.43600000025
2521,2018-12-27,129316,260,768.1500000000001
2522,2018-12-28,535,603,74567.232
2523,2018-12-28,42616,421,138468.74400000088
2524,2018-12-28,46774,1143,1062547.1639999994
2525,2018-12-28,57192,1136,289530.05400000035
2526,2018-12-28,86302,91,260.82000000000005
2527,2018-12-28,124381,423,258817.50000000047
2528,2018-12-28,129316,322,945.0000000000005
2529,2018-12-29,535,504,76597.28999999998
2530,2018-12-29,42616,459,149646.096000001
2531,2018-12-29,46774,634,495695.48400000064
2532,2018-12-29,57192,883,193256.1720000007
2533,2018-12-29,86302,54,144.00000000000006
2534,2018-12-29,124381,438,244492.5240000009
2535,2018-12-29,129316,200,598.0500000000004
2536,2018-12-30,535,490,65888.964
2537,2018-12-30,42616,435,136861.20000000086
2538,2018-12-30,46774,398,278559.4500000001
2539,2018-12-30,57192,843,248565.67200000124
2540,2018-12-30,86302,20,61.65000000000001
2541,2018-12-30,124381,484,316318.4280000004
2542,2018-12-30,129316,90,272.69999999999993
2543,2018-12-31,535,440,53469.0
2544,2018-12-31,42616,292,98389.09800000052
2545,2018-12-31,46774,2511,2006105.129999999
2546,2018-12-31,57192,764,243279.8280000009
2547,2018-12-31,86302,48,139.95000000000002
2548,2018-12-31,124381,425,295197.37200000026
2549,2018-12-31,129316,125,369.4499999999998
2550,2019-01-01,535,512,69867.19799999999
2551,2019-01-01,42616,273,87769.08000000045
2552,2019-01-01,46774,627,528469.1819999999
2553,2019-01-01,57192,836,167093.56800000014
2554,2019-01-01,86302,9,31.5
2555,2019-01-01,124381,332,182808.14400000035
2556,2019-01-01,129316,69,200.24999999999991
2557,2019-01-02,535,882,118133.33400000005
2558,2019-01-02,42616,9893,2642148.9900000235
2559,2019-01-02,46774,2122,2075761.872
2560,2019-01-02,57192,1220,303501.6540000004
2561,2019-01-02,86302,82,245.6100000000001
2562,2019-01-02,124381,821,442407.77999999886
2563,2019-01-02,129316,221,631.8000000000002
2564,2019-01-03,535,875,107794.79999999996
2565,2019-01-03,42616,4021,1109474.2079999854
2566,2019-01-03,46774,1653,1793711.3759999983
2567,2019-01-03,57192,1282,313213.7520000008
2568,2019-01-03,86302,70,186.8400000000001
2569,2019-01-03,124381,753,434322.9359999989
2570,2019-01-03,129316,171,490.0499999999998
2571,2019-01-04,535,733,91594.83599999998
2572,2019-01-04,42616,1351,384601.319999997
2573,2019-01-04,46774,1633,1697516.0460000003
2574,2019-01-04,57192,1189,351614.71800000087
2575,2019-01-04,86302,109,328.7699999999998
2576,2019-01-04,124381,692,342763.5599999997
2577,2019-01-04,129316,227,658.8000000000005
2578,2019-01-05,535,607,74045.61
2579,2019-01-05,42616,1100,303133.788000001
2580,2019-01-05,46774,1270,1258551.2339999992
2581,2019-01-05,57192,1013,213356.8260000004
2582,2019-01-05,86302,29,84.60000000000001
2583,2019-01-05,124381,624,343574.2979999998
2584,2019-01-05,129316,265,743.4000000000003
2585,2019-01-06,535,617,79290.41399999999
2586,2019-01-06,42616,1151,321671.4119999996
2587,2019-01-06,46774,677,609890.8140000004
2588,2019-01-06,57192,861,184998.6900000004
2589,2019-01-06,86302,20,73.89000000000001
2590,2019-01-06,124381,611,312440.9220000009
2591,2019-01-06,129316,131,383.4000000000001
2592,2019-01-07,535,860,121933.79999999996
2593,2019-01-07,42616,987,288149.47200000164
2594,2019-01-07,46774,2576,2710647.522000005
2595,2019-01-07,57192,1283,294739.6860000006
2596,2019-01-07,86302,51,130.50000000000003
2597,2019-01-07,124381,682,375426.0899999997
2598,2019-01-07,129316,200,576.45
2599,2019-01-08,535,784,98206.812
2600,2019-01-08,42616,826,249322.33800000188
2601,2019-01-08,46774,1834,2004837.6960000005
2602,2019-01-08,57192,1193,294121.7279999999
2603,2019-01-08,86302,117,324.0899999999998
2604,2019-01-08,124381,790,446825.0879999985
2605,2019-01-08,129316,191,562.0500000000003
2606,2019-01-09,535,796,105337.80000000002
2607,2019-01-09,42616,699,218909.03400000144
2608,2019-01-09,46774,1698,1686639.0779999965
2609,2019-01-09,57192,1156,322768.51200000086
2610,2019-01-09,86302,87,262.8900000000001
2611,2019-01-09,124381,858,474531.7319999996
2612,2019-01-09,129316,149,413.5500000000002
2613,2019-01-10,535,815,108574.2
2614,2019-01-10,42616,681,195192.39600000155
2615,2019-01-10,46774,3326,3380248.1519999965
2616,2019-01-10,57192,1196,347903.44200000085
2617,2019-01-10,86302,84,260.55
2618,2019-01-10,124381,731,437204.2679999992
2619,2019-01-10,129316,221,641.2500000000005
2620,2019-01-11,535,719,93205.278
2621,2019-01-11,42616,2958,727124.9759999877
2622,2019-01-11,46774,1528,1590594.3899999994
2623,2019-01-11,57192,1186,325916.7660000013
2624,2019-01-11,86302,85,248.7600000000001
2625,2019-01-11,124381,640,407930.6339999991
2626,2019-01-11,129316,238,656.550000000001
2627,2019-01-12,535,592,73692.162
2628,2019-01-12,42616,1532,376998.1019999983
2629,2019-01-12,46774,749,698353.7760000005
2630,2019-01-12,57192,1022,208213.00200000027
2631,2019-01-12,86302,55,132.29999999999998
2632,2019-01-12,124381,615,390571.1279999996
2633,2019-01-12,129316,172,493.2000000000005
2634,2019-01-13,535,633,83376.77399999999
2635,2019-01-13,42616,1097,263616.6240000018
